3.00,2.65,0.00,4.18,1.79,9.09,1.85,3.60,0.10,0.60
3.00,4.32,0.00,4.58,1.49,9.52,1.85,3.60,0.10,1.10
3.00,5.86,0.00,4.72,1.32,9.69,1.85,3.60,0.10,1.60
3.00,1.81,0.00,1.65,1.69,3.68,1.85,3.60,0.60,1.10
3.00,2.40,0.00,1.81,1.44,3.83,1.85,3.60,0.60,1.60
3.00,1.76,0.00,1.26,1.68,2.78,1.85,3.60,1.10,1.60
3.00,1.03,0.00,1.20,2.57,6.25,1.85,4.10,0.10,0.10
3.00,2.28,0.00,3.89,1.63,8.83,1.85,4.10,0.10,0.60
3.00,3.71,0.00,4.40,1.36,9.36,1.85,4.10,0.10,1.10
3.00,5.07,0.00,4.60,1.22,9.57,1.85,4.10,0.10,1.60
3.00,1.62,0.00,1.51,1.59,3.53,1.85,4.10,0.60,1.10
3.00,2.12,0.00,1.69,1.35,3.71,1.85,4.10,0.60,1.60
3.00,1.59,0.00,1.16,1.51,2.67,1.85,4.10,1.10,1.60
3.00,1.02,0.00,1.03,2.09,6.03,1.85,4.60,0.10,0.10
3.00,2.02,0.00,3.59,1.48,8.59,1.85,4.60,0.10,0.60
3.00,3.25,0.00,4.24,1.29,9.21,1.85,4.60,0.10,1.10
3.00,4.46,0.00,4.49,1.15,9.46,1.85,4.60,0.10,1.60
3.00,1.11,0.00,0.94,2.04,2.99,1.85,4.60,0.60,0.60
3.00,1.48,0.00,1.38,1.46,3.40,1.85,4.60,0.60,1.10
3.00,1.91,0.00,1.59,1.24,3.61,1.85,4.60,0.60,1.60
3.00,1.46,0.00,1.06,1.43,2.57,1.85,4.60,1.10,1.60
519.37,218.77,2.81,7.55,4.73,12.51,2.35,0.10,0.10,0.10
95.98,233.82,1.94,6.75,3.71,11.73,2.35,0.10,0.10,0.60
56.93,246.43,1.71,6.51,3.35,11.48,2.35,0.10,0.10,1.10
41.91,257.47,1.55,6.35,3.14,11.33,2.35,0.10,0.10,1.60
624.87,96.85,2.81,4.69,5.07,6.72,2.35,0.10,0.60,0.10
106.68,98.47,2.00,3.89,4.02,5.93,2.35,0.10,0.60,0.60
61.34,102.22,1.71,3.64,3.61,5.66,2.35,0.10,0.60,1.10
44.55,105.98,1.61,3.47,3.35,5.51,2.35,0.10,0.60,1.60
